seed_id,target_id,source_ideology,source_topic,rank,condition,target_ideology,target_topic
zaUVwiD2keU,dj_QzDTRg5g,anti_feminism,gender_conflict_discourse,12,anti_profile,anti_feminism,gender_conflict_discourse
zaUVwiD2keU,LclWjFGSomw,anti_feminism,gender_conflict_discourse,13,anti_profile,neutral,sexual_violence
zaUVwiD2keU,JQTnSR0yH2Q,anti_feminism,gender_conflict_discourse,14,anti_profile,neutral,other
zaUVwiD2keU,pZws_AxGxP0,anti_feminism,gender_conflict_discourse,15,anti_profile,neutral,other
zaUVwiD2keU,MikbGE4YClE,anti_feminism,gender_conflict_discourse,16,anti_profile,anti_feminism,sexual_violence
zaUVwiD2keU,MbJQ5twZTi4,anti_feminism,gender_conflict_discourse,17,anti_profile,neutral,electoral_generational_conflict
zaUVwiD2keU,xnwR7j_S1b0,anti_feminism,gender_conflict_discourse,18,anti_profile,neutral,other
zaUVwiD2keU,cHT6T04cRCk,anti_feminism,gender_conflict_discourse,19,anti_profile,neutral,other
zaUVwiD2keU,jF5H_9B_RwQ,anti_feminism,gender_conflict_discourse,20,anti_profile,neutral,other
2F4R2yv9Vv0,36zNS1gtCrM,anti_feminism,electoral_generational_conflict,1,anti_profile,neutral,other
2F4R2yv9Vv0,F5wV7EZ9CjU,anti_feminism,electoral_generational_conflict,2,anti_profile,neutral,other
2F4R2yv9Vv0,c3KVhck4658,anti_feminism,electoral_generational_conflict,3,anti_profile,neutral,other
2F4R2yv9Vv0,w3BzZbNBndc,anti_feminism,electoral_generational_conflict,4,anti_profile,neutral,other
2F4R2yv9Vv0,BPfaGBehW98,anti_feminism,electoral_generational_conflict,5,anti_profile,neutral,electoral_generational_conflict
2F4R2yv9Vv0,vNBhTsr1m30,anti_feminism,electoral_generational_conflict,6,anti_profile,neutral,other
2F4R2yv9Vv0,mnsVlIUXB2w,anti_feminism,electoral_generational_conflict,7,anti_profile,neutral,other
2F4R2yv9Vv0,naV77UkAbng,anti_feminism,electoral_generational_conflict,8,anti_profile,neutral,other
2F4R2yv9Vv0,QEzaxehny-Q,anti_feminism,electoral_generational_conflict,9,anti_profile,neutral,other
2F4R2yv9Vv0,tV17VtAcw9M,anti_feminism,electoral_generational_conflict,10,anti_profile,neutral,other
2F4R2yv9Vv0,ZeT1skHOXOA,anti_feminism,electoral_generational_conflict,11,anti_profile,neutral,other
2F4R2yv9Vv0,MbJQ5twZTi4,anti_feminism,electoral_generational_conflict,12,anti_profile,neutral,electoral_generational_conflict
2F4R2yv9Vv0,DKrK3oXyMes,anti_feminism,electoral_generational_conflict,13,anti_profile,neutral,other
2F4R2yv9Vv0,FDM0kDVSf1k,anti_feminism,electoral_generational_conflict,14,anti_profile,neutral,electoral_generational_conflict
2F4R2yv9Vv0,iCBIV-wcd_c,anti_feminism,electoral_generational_conflict,15,anti_profile,neutral,electoral_generational_conflict
2F4R2yv9Vv0,fxP_yKL_nE8,anti_feminism,electoral_generational_conflict,16,anti_profile,neutral,other
2F4R2yv9Vv0,pZws_AxGxP0,anti_feminism,electoral_generational_conflict,17,anti_profile,neutral,other
2F4R2yv9Vv0,AYQHrNxNu8Y,anti_feminism,electoral_generational_conflict,18,anti_profile,neutral,other
2F4R2yv9Vv0,j714vCY8jjI,anti_feminism,electoral_generational_conflict,19,anti_profile,neutral,electoral_generational_conflict
2F4R2yv9Vv0,EiOsf02uvLI,anti_feminism,electoral_generational_conflict,20,anti_profile,neutral,electoral_generational_conflict
U2oPNZkA6Do,7xLgZpBF-yo,anti_feminism,electoral_generational_conflict,1,anti_profile,neutral,other
U2oPNZkA6Do,vNBhTsr1m30,anti_feminism,electoral_generational_conflict,2,anti_profile,neutral,other
U2oPNZkA6Do,jF5H_9B_RwQ,anti_feminism,electoral_generational_conflict,3,anti_profile,neutral,other
U2oPNZkA6Do,iutnOP0urNo,anti_feminism,electoral_generational_conflict,4,anti_profile,neutral,gender_conflict_discourse
U2oPNZkA6Do,MTSLWpZYj2I,anti_feminism,electoral_generational_conflict,5,anti_profile,feminism,sexual_violence
U2oPNZkA6Do,sX5D_klBIro,anti_feminism,electoral_generational_conflict,6,anti_profile,neutral,other
U2oPNZkA6Do,QEnwaVUNCaU,anti_feminism,electoral_generational_conflict,7,anti_profile,feminism,sexual_violence
U2oPNZkA6Do,5Z0XAnXu-ZI,anti_feminism,electoral_generational_conflict,8,anti_profile,feminism,beauty_norms_grooming
U2oPNZkA6Do,oGeXDTgU1AM,anti_feminism,electoral_generational_conflict,9,anti_profile,neutral,gender_conflict_discourse
U2oPNZkA6Do,2y-7CZF0qnM,anti_feminism,electoral_generational_conflict,10,anti_profile,anti_feminism,gender_conflict_discourse
U2oPNZkA6Do,qmo3zASNdp8,anti_feminism,electoral_generational_conflict,11,anti_profile,anti_feminism,sexual_violence
U2oPNZkA6Do,d7XzJN0ktXo,anti_feminism,electoral_generational_conflict,12,anti_profile,neutral,electoral_generational_conflict
U2oPNZkA6Do,08PlDdDmEDI,anti_feminism,electoral_generational_conflict,13,anti_profile,neutral,other
U2oPNZkA6Do,MbJQ5twZTi4,anti_feminism,electoral_generational_conflict,14,anti_profile,neutral,electoral_generational_conflict
U2oPNZkA6Do,IkHjg7oOHMI,anti_feminism,electoral_generational_conflict,15,anti_profile,anti_feminism,gender_conflict_discourse
U2oPNZkA6Do,KST80VRsdIU,anti_feminism,electoral_generational_conflict,16,anti_profile,feminism,sexual_violence
U2oPNZkA6Do,uvc3Y3kIWU0,anti_feminism,electoral_generational_conflict,17,anti_profile,neutral,electoral_generational_conflict
U2oPNZkA6Do,C9H93Y38PEk,anti_feminism,electoral_generational_conflict,18,anti_profile,anti_feminism,sexual_violence
U2oPNZkA6Do,q0dXdq1yasA,anti_feminism,electoral_generational_conflict,19,anti_profile,neutral,electoral_generational_conflict
U2oPNZkA6Do,ZeT1skHOXOA,anti_feminism,electoral_generational_conflict,20,anti_profile,neutral,other
5bD3xJ3MDf4,dpABzWLO43M,anti_feminism,beauty_norms,1,anti_profile,anti_feminism,gender_conflict_discourse
5bD3xJ3MDf4,xKvVXzvfDPs,anti_feminism,beauty_norms,2,anti_profile,anti_feminism,other
5bD3xJ3MDf4,jF5H_9B_RwQ,anti_feminism,beauty_norms,3,anti_profile,neutral,other
5bD3xJ3MDf4,2y-7CZF0qnM,anti_feminism,beauty_norms,4,anti_profile,anti_feminism,gender_conflict_discourse
5bD3xJ3MDf4,r0zn2e-P5x0,anti_feminism,beauty_norms,5,anti_profile,neutral,other
5bD3xJ3MDf4,2nTTu1FyTQg,anti_feminism,beauty_norms,6,anti_profile,anti_feminism,dating_marriage
5bD3xJ3MDf4,tV17VtAcw9M,anti_feminism,beauty_norms,7,anti_profile,neutral,other
5bD3xJ3MDf4,aL49FHbPBSQ,anti_feminism,beauty_norms,8,anti_profile,neutral,electoral_generational_conflict
5bD3xJ3MDf4,rJGCjSYSo-k,anti_feminism,beauty_norms,9,anti_profile,neutral,other
5bD3xJ3MDf4,VyQWaZ0aTBg,anti_feminism,beauty_norms,10,anti_profile,anti_feminism,gender_conflict_discourse
5bD3xJ3MDf4,Lu2siJYqXgk,anti_feminism,beauty_norms,11,anti_profile,feminism,sexual_violence
5bD3xJ3MDf4,6P4iYOBw-sQ,anti_feminism,beauty_norms,12,anti_profile,anti_feminism,gender_conflict_discourse
5bD3xJ3MDf4,KCOyva7wgVs,anti_feminism,beauty_norms,13,anti_profile,anti_feminism,dating_marriage
5bD3xJ3MDf4,izEiVz7uGcc,anti_feminism,beauty_norms,14,anti_profile,neutral,other
5bD3xJ3MDf4,sa75T9mQxvU,anti_feminism,beauty_norms,15,anti_profile,anti_feminism,other
5bD3xJ3MDf4,vNBhTsr1m30,anti_feminism,beauty_norms,16,anti_profile,neutral,other
5bD3xJ3MDf4,-ErDs1gsz6w,anti_feminism,beauty_norms,17,anti_profile,neutral,other
5bD3xJ3MDf4,iQlK9nwsOA4,anti_feminism,beauty_norms,18,anti_profile,feminism,sexual_violence
5bD3xJ3MDf4,DKrK3oXyMes,anti_feminism,beauty_norms,19,anti_profile,neutral,other
5bD3xJ3MDf4,JsNWE8S_WQI,anti_feminism,beauty_norms,20,anti_profile,anti_feminism,gender_conflict_discourse
39CppyooX14,IjpMbYILx5w,anti_feminism,beauty_norms,1,anti_profile,anti_feminism,sexual_violence
39CppyooX14,tV17VtAcw9M,anti_feminism,beauty_norms,2,anti_profile,neutral,other
39CppyooX14,iQlK9nwsOA4,anti_feminism,beauty_norms,3,anti_profile,feminism,sexual_violence
39CppyooX14,MikbGE4YClE,anti_feminism,beauty_norms,4,anti_profile,anti_feminism,sexual_violence
39CppyooX14,OOOhr3PL4aU,anti_feminism,beauty_norms,5,anti_profile,feminism,sexual_violence
39CppyooX14,DKrK3oXyMes,anti_feminism,beauty_norms,6,anti_profile,neutral,other
39CppyooX14,F5wV7EZ9CjU,anti_feminism,beauty_norms,7,anti_profile,neutral,other
39CppyooX14,uo16hYHWMg0,anti_feminism,beauty_norms,8,anti_profile,neutral,other
39CppyooX14,AYQHrNxNu8Y,anti_feminism,beauty_norms,9,anti_profile,neutral,other
39CppyooX14,xUwikz7-wEg,anti_feminism,beauty_norms,10,anti_profile,anti_feminism,sexual_violence
39CppyooX14,nTjUCO6DWj8,anti_feminism,beauty_norms,11,anti_profile,neutral,other
39CppyooX14,NeDrIyYOWk8,anti_feminism,beauty_norms,12,anti_profile,neutral,other
39CppyooX14,gs-h6oFgcQY,anti_feminism,beauty_norms,13,anti_profile,anti_feminism,sexual_violence
39CppyooX14,2y-7CZF0qnM,anti_feminism,beauty_norms,14,anti_profile,anti_feminism,gender_conflict_discourse
39CppyooX14,qmo3zASNdp8,anti_feminism,beauty_norms,15,anti_profile,anti_feminism,sexual_violence
39CppyooX14,LclWjFGSomw,anti_feminism,beauty_norms,16,anti_profile,neutral,sexual_violence
39CppyooX14,JQTnSR0yH2Q,anti_feminism,beauty_norms,17,anti_profile,neutral,other
39CppyooX14,sVvp_DPgFZE,anti_feminism,beauty_norms,18,anti_profile,feminism,sexual_violence
39CppyooX14,n6TeqOEb5QM,anti_feminism,beauty_norms,19,anti_profile,neutral,other
39CppyooX14,aFQKOX_X7fc,anti_feminism,beauty_norms,20,anti_profile,neutral,other
XCXDjTwbwYU,LclWjFGSomw,feminism,sexual_violence,1,anti_profile,neutral,sexual_violence
XCXDjTwbwYU,QEnwaVUNCaU,feminism,sexual_violence,2,anti_profile,feminism,sexual_violence
XCXDjTwbwYU,MTSLWpZYj2I,feminism,sexual_violence,3,anti_profile,feminism,sexual_violence
XCXDjTwbwYU,nTjUCO6DWj8,feminism,sexual_violence,4,anti_profile,neutral,other
XCXDjTwbwYU,gs-h6oFgcQY,feminism,sexual_violence,5,anti_profile,anti_feminism,sexual_violence
XCXDjTwbwYU,iQlK9nwsOA4,feminism,sexual_violence,6,anti_profile,feminism,sexual_violence
XCXDjTwbwYU,OOOhr3PL4aU,feminism,sexual_violence,7,anti_profile,feminism,sexual_violence
XCXDjTwbwYU,tV17VtAcw9M,feminism,sexual_violence,8,anti_profile,neutral,other
XCXDjTwbwYU,NeDrIyYOWk8,feminism,sexual_violence,9,anti_profile,neutral,other
XCXDjTwbwYU,DKrK3oXyMes,feminism,sexual_violence,10,anti_profile,neutral,other
XCXDjTwbwYU,S8twGbT3mxA,feminism,sexual_violence,11,anti_profile,neutral,other
XCXDjTwbwYU,bZrApNobQo4,feminism,sexual_violence,12,anti_profile,neutral,other
XCXDjTwbwYU,vNBhTsr1m30,feminism,sexual_violence,13,anti_profile,neutral,other
XCXDjTwbwYU,xUwikz7-wEg,feminism,sexual_violence,14,anti_profile,anti_feminism,sexual_violence
XCXDjTwbwYU,IyvkmUxyxYU,feminism,sexual_violence,15,anti_profile,neutral,other
XCXDjTwbwYU,MbJQ5twZTi4,feminism,sexual_violence,16,anti_profile,neutral,electoral_generational_conflict
XCXDjTwbwYU,O5Qso2Rlxt0,feminism,sexual_violence,17,anti_profile,neutral,other
XCXDjTwbwYU,MiRO29jPhwM,feminism,sexual_violence,18,anti_profile,neutral,other
XCXDjTwbwYU,2y-7CZF0qnM,feminism,sexual_violence,19,anti_profile,anti_feminism,gender_conflict_discourse
XCXDjTwbwYU,bPKl_xJDREQ,feminism,sexual_violence,20,anti_profile,neutral,sexual_violence
mJXeb5iHSAg,0DcHuMbZjDM,feminism,sexual_violence,1,anti_profile,neutral,other
mJXeb5iHSAg,O-Se7PIdReE,feminism,sexual_violence,2,anti_profile,neutral,other
mJXeb5iHSAg,VpFO15Lykl8,feminism,sexual_violence,3,anti_profile,feminism,sexual_violence
mJXeb5iHSAg,mGKQaIUvd2Q,feminism,sexual_violence,4,anti_profile,feminism,sexual_violence
mJXeb5iHSAg,2EtBxXrgbK0,feminism,sexual_violence,5,anti_profile,neutral,other
mJXeb5iHSAg,uOnVQKzfbZI,feminism,sexual_violence,6,anti_profile,feminism,sexual_violence
mJXeb5iHSAg,oUzwAwTJn_E,feminism,sexual_violence,7,anti_profile,neutral,electoral_generational_conflict
mJXeb5iHSAg,F5wV7EZ9CjU,feminism,sexual_violence,8,anti_profile,neutral,other
mJXeb5iHSAg,VpqzCWo2Ev4,feminism,sexual_violence,9,anti_profile,feminism,sexual_violence
mJXeb5iHSAg,iQlK9nwsOA4,feminism,sexual_violence,10,anti_profile,feminism,sexual_violence
mJXeb5iHSAg,BIKjKHpnXBs,feminism,sexual_violence,11,anti_profile,neutral,other
mJXeb5iHSAg,ZPk-6asr_Lc,feminism,sexual_violence,12,anti_profile,neutral,other
mJXeb5iHSAg,hZ9TsUtu9lk,feminism,sexual_violence,13,anti_profile,neutral,other
mJXeb5iHSAg,-FNIAzYLCQAfeminism,feminism,sexual_violence,14,anti_profile,neutral,other
mJXeb5iHSAg,36zNS1gtCrM,feminism,sexual_violence,15,anti_profile,neutral,other
mJXeb5iHSAg,HYcujfJvrTs,feminism,sexual_violence,16,anti_profile,feminism,sexual_violence
mJXeb5iHSAg,MbJQ5twZTi4,feminism,sexual_violence,17,anti_profile,neutral,electoral_generational_conflict
mJXeb5iHSAg,kPPkcLgoNX4,feminism,sexual_violence,18,anti_profile,feminism,sexual_violence
mJXeb5iHSAg,sVvp_DPgFZE,feminism,sexual_violence,19,anti_profile,feminism,sexual_violence
mJXeb5iHSAg,uvdHzReIGw4,feminism,sexual_violence,20,anti_profile,neutral,other
8ZKbKSHK0qY,2ewK9OXaoGo,feminism,dating_marriage,1,anti_profile,feminism,beauty_norms_grooming
8ZKbKSHK0qY,2y-7CZF0qnM,feminism,dating_marriage,2,anti_profile,anti_feminism,gender_conflict_discourse
8ZKbKSHK0qY,dpABzWLO43M,feminism,dating_marriage,3,anti_profile,anti_feminism,gender_conflict_discourse
8ZKbKSHK0qY,EZWFRZ8_wI0,feminism,dating_marriage,4,anti_profile,neutral,other
8ZKbKSHK0qY,k2cmSw7vpPI,feminism,dating_marriage,5,anti_profile,anti_feminism,gender_conflict_discourse
8ZKbKSHK0qY,VpqzCWo2Ev4,feminism,dating_marriage,6,anti_profile,feminism,sexual_violence
8ZKbKSHK0qY,3HmcwhAMmAo,feminism,dating_marriage,7,anti_profile,feminism,sexual_violence
8ZKbKSHK0qY,oDxWuXdLL6A,feminism,dating_marriage,8,anti_profile,neutral,other
8ZKbKSHK0qY,rJGCjSYSo-k,feminism,dating_marriage,9,anti_profile,neutral,other
8ZKbKSHK0qY,qmo3zASNdp8,feminism,dating_marriage,10,anti_profile,anti_feminism,sexual_violence
8ZKbKSHK0qY,QEnwaVUNCaU,feminism,dating_marriage,11,anti_profile,feminism,sexual_violence
8ZKbKSHK0qY,MHyc-6mU6Aw,feminism,dating_marriage,12,anti_profile,anti_feminism,gender_conflict_discourse
8ZKbKSHK0qY,g5STchALAMM,feminism,dating_marriage,13,anti_profile,feminism,sexual_violence
8ZKbKSHK0qY,Fa51m2_OU9g,feminism,dating_marriage,14,anti_profile,feminism,gender_conflict_discourse
8ZKbKSHK0qY,6P4iYOBw-sQ,feminism,dating_marriage,15,anti_profile,anti_feminism,gender_conflict_discourse
8ZKbKSHK0qY,1yVIau79Lkc,feminism,dating_marriage,16,anti_profile,feminism,beauty_norms_grooming
8ZKbKSHK0qY,vNBhTsr1m30,feminism,dating_marriage,17,anti_profile,neutral,other
8ZKbKSHK0qY,iQlK9nwsOA4,feminism,dating_marriage,18,anti_profile,feminism,sexual_violence
8ZKbKSHK0qY,jF5H_9B_RwQ,feminism,dating_marriage,19,anti_profile,neutral,other
8ZKbKSHK0qY,xUwikz7-wEg,feminism,dating_marriage,20,anti_profile,anti_feminism,sexual_violence
3luW934Kknw,EnQzS7_WMe0,feminism,dating_marriage,1,anti_profile,feminism,electoral_generational_conflict
3luW934Kknw,MTSLWpZYj2I,feminism,dating_marriage,2,anti_profile,feminism,sexual_violence
3luW934Kknw,nTjUCO6DWj8,feminism,dating_marriage,3,anti_profile,neutral,other
3luW934Kknw,rJGCjSYSo-k,feminism,dating_marriage,4,anti_profile,neutral,other
3luW934Kknw,DKrK3oXyMes,feminism,dating_marriage,5,anti_profile,neutral,other
3luW934Kknw,vNBhTsr1m30,feminism,dating_marriage,6,anti_profile,neutral,other
3luW934Kknw,-5BiatsX8b4,feminism,dating_marriage,7,anti_profile,neutral,dating_marriage
3luW934Kknw,UHtkdL5ngnA,feminism,dating_marriage,8,anti_profile,neutral,other
3luW934Kknw,QEnwaVUNCaU,feminism,dating_marriage,9,anti_profile,feminism,sexual_violence
3luW934Kknw,gs-h6oFgcQY,feminism,dating_marriage,10,anti_profile,anti_feminism,sexual_violence
3luW934Kknw,ZVI7iSMVsGs,feminism,dating_marriage,11,anti_profile,anti_feminism,sexual_violence
3luW934Kknw,LclWjFGSomw,feminism,dating_marriage,12,anti_profile,neutral,sexual_violence
3luW934Kknw,OOOhr3PL4aU,feminism,dating_marriage,13,anti_profile,feminism,sexual_violence
3luW934Kknw,s8n7P3aijKk,feminism,dating_marriage,14,anti_profile,feminism,dating_marriage
3luW934Kknw,gKInIToiSJ0,feminism,dating_marriage,15,anti_profile,neutral,other
3luW934Kknw,O-Se7PIdReE,feminism,dating_marriage,16,anti_profile,neutral,other
3luW934Kknw,pZws_AxGxP0,feminism,dating_marriage,17,anti_profile,neutral,other
3luW934Kknw,NeDrIyYOWk8,feminism,dating_marriage,18,anti_profile,neutral,other
3luW934Kknw,rFSYaUZQ9h4,feminism,dating_marriage,19,anti_profile,neutral,other
3luW934Kknw,d7XzJN0ktXo,feminism,dating_marriage,20,anti_profile,neutral,electoral_generational_conflict
sQvZbI80IvQ,2y-7CZF0qnM,feminism,gender_conflict_discourse,1,anti_profile,anti_feminism,gender_conflict_discourse
sQvZbI80IvQ,rJGCjSYSo-k,feminism,gender_conflict_discourse,2,anti_profile,neutral,other
sQvZbI80IvQ,jF5H_9B_RwQ,feminism,gender_conflict_discourse,3,anti_profile,neutral,other
sQvZbI80IvQ,F5wV7EZ9CjU,feminism,gender_conflict_discourse,4,anti_profile,neutral,other
sQvZbI80IvQ,MHyc-6mU6Aw,feminism,gender_conflict_discourse,5,anti_profile,anti_feminism,gender_conflict_discourse
sQvZbI80IvQ,gs-h6oFgcQY,feminism,gender_conflict_discourse,6,anti_profile,anti_feminism,sexual_violence
sQvZbI80IvQ,dpABzWLO43M,feminism,gender_conflict_discourse,7,anti_profile,anti_feminism,gender_conflict_discourse
sQvZbI80IvQ,QEnwaVUNCaU,feminism,gender_conflict_discourse,8,anti_profile,feminism,sexual_violence
sQvZbI80IvQ,FbI6vEerwHU,feminism,gender_conflict_discourse,9,anti_profile,feminism,sexual_violence
sQvZbI80IvQ,xUwikz7-wEg,feminism,gender_conflict_discourse,10,anti_profile,anti_feminism,sexual_violence
sQvZbI80IvQ,aFQKOX_X7fc,feminism,gender_conflict_discourse,11,anti_profile,neutral,other
sQvZbI80IvQ,tV17VtAcw9M,feminism,gender_conflict_discourse,12,anti_profile,neutral,other
sQvZbI80IvQ,MbJQ5twZTi4,feminism,gender_conflict_discourse,13,anti_profile,neutral,electoral_generational_conflict
sQvZbI80IvQ,AYQHrNxNu8Y,feminism,gender_conflict_discourse,14,anti_profile,neutral,other
sQvZbI80IvQ,-NzJAU4_Wmk,feminism,gender_conflict_discourse,15,anti_profile,feminism,gender_conflict_discourse
sQvZbI80IvQ,vNBhTsr1m30,feminism,gender_conflict_discourse,16,anti_profile,neutral,other
sQvZbI80IvQ,qb_CeZ4r6U8,feminism,gender_conflict_discourse,17,anti_profile,feminism,gender_conflict_discourse
sQvZbI80IvQ,sVvp_DPgFZE,feminism,gender_conflict_discourse,18,anti_profile,feminism,sexual_violence
sQvZbI80IvQ,ZPk-6asr_Lc,feminism,gender_conflict_discourse,19,anti_profile,neutral,other
sQvZbI80IvQ,aL49FHbPBSQ,feminism,gender_conflict_discourse,20,anti_profile,neutral,electoral_generational_conflict
5FOC-0P0UMw,-FNIAzYLCQA,feminism,gender_conflict_discourse,1,anti_profile,neutral,other
5FOC-0P0UMw,O-Se7PIdReE,feminism,gender_conflict_discourse,2,anti_profile,neutral,other
5FOC-0P0UMw,jF5H_9B_RwQ,feminism,gender_conflict_discourse,3,anti_profile,neutral,other
5FOC-0P0UMw,rJGCjSYSo-k,feminism,gender_conflict_discourse,4,anti_profile,neutral,other
5FOC-0P0UMw,2y-7CZF0qnM,feminism,gender_conflict_discourse,5,anti_profile,anti_feminism,gender_conflict_discourse
5FOC-0P0UMw,F5wV7EZ9CjU,feminism,gender_conflict_discourse,6,anti_profile,neutral,other
5FOC-0P0UMw,s27qp6CL5DM,feminism,gender_conflict_discourse,7,anti_profile,neutral,other
5FOC-0P0UMw,36zNS1gtCrM,feminism,gender_conflict_discourse,8,anti_profile,neutral,other
5FOC-0P0UMw,VpqzCWo2Ev4,feminism,gender_conflict_discourse,9,anti_profile,feminism,sexual_violence
5FOC-0P0UMw,vNBhTsr1m30,feminism,gender_conflict_discourse,10,anti_profile,neutral,other
5FOC-0P0UMw,2EtBxXrgbK0,feminism,gender_conflict_discourse,11,anti_profile,neutral,other
5FOC-0P0UMw,tV17VtAcw9M,feminism,gender_conflict_discourse,12,anti_profile,neutral,other
5FOC-0P0UMw,MbJQ5twZTi4,feminism,gender_conflict_discourse,13,anti_profile,neutral,electoral_generational_conflict
5FOC-0P0UMw,c3KVhck4658,feminism,gender_conflict_discourse,14,anti_profile,neutral,other
5FOC-0P0UMw,MHyc-6mU6Aw,feminism,gender_conflict_discourse,15,anti_profile,anti_feminism,gender_conflict_discourse
5FOC-0P0UMw,QEzaxehny-Q,feminism,gender_conflict_discourse,16,anti_profile,neutral,other
5FOC-0P0UMw,ZeT1skHOXOA,feminism,gender_conflict_discourse,17,anti_profile,neutral,other
5FOC-0P0UMw,ZPk-6asr_Lc,feminism,gender_conflict_discourse,18,anti_profile,neutral,other
5FOC-0P0UMw,pZws_AxGxP0,feminism,gender_conflict_discourse,19,anti_profile,neutral,other
5FOC-0P0UMw,2nTTu1FyTQg,feminism,gender_conflict_discourse,20,anti_profile,anti_feminism,dating_marriage
TJmGWOjlNKk,jixwO_r0wWU,feminism,electoral_generational_conflict,1,anti_profile,anti_feminism,electoral_generational_conflict
TJmGWOjlNKk,F5wV7EZ9CjU,feminism,electoral_generational_conflict,2,anti_profile,neutral,other
TJmGWOjlNKk,rJGCjSYSo-k,feminism,electoral_generational_conflict,3,anti_profile,neutral,other
TJmGWOjlNKk,O-Se7PIdReE,feminism,electoral_generational_conflict,4,anti_profile,neutral,other
TJmGWOjlNKk,36zNS1gtCrM,feminism,electoral_generational_conflict,5,anti_profile,neutral,other
TJmGWOjlNKk,o9ExNllLUYY,feminism,electoral_generational_conflict,6,anti_profile,neutral,electoral_generational_conflict
TJmGWOjlNKk,YCPTstdAydA,feminism,electoral_generational_conflict,7,anti_profile,neutral,electoral_generational_conflict
TJmGWOjlNKk,0DcHuMbZjDM,feminism,electoral_generational_conflict,8,anti_profile,neutral,other
TJmGWOjlNKk,sVvp_DPgFZE,feminism,electoral_generational_conflict,9,anti_profile,feminism,sexual_violence
TJmGWOjlNKk,DKrK3oXyMes,feminism,electoral_generational_conflict,10,anti_profile,neutral,other
TJmGWOjlNKk,ZPk-6asr_Lc,feminism,electoral_generational_conflict,11,anti_profile,neutral,other
TJmGWOjlNKk,UhM_SZnaofI,feminism,electoral_generational_conflict,12,anti_profile,neutral,electoral_generational_conflict
TJmGWOjlNKk,T4SFYJM4Euw,feminism,electoral_generational_conflict,13,anti_profile,anti_feminism,sexual_violence
TJmGWOjlNKk,OUk_fiG3h98,feminism,electoral_generational_conflict,14,anti_profile,anti_feminism,electoral_generational_conflict
TJmGWOjlNKk,hZ9TsUtu9lk,feminism,electoral_generational_conflict,15,anti_profile,neutral,other
TJmGWOjlNKk,MbJQ5twZTi4,feminism,electoral_generational_conflict,16,anti_profile,neutral,electoral_generational_conflict
TJmGWOjlNKk,jLWBdjpc-pM,feminism,electoral_generational_conflict,17,anti_profile,neutral,electoral_generational_conflict
TJmGWOjlNKk,2EtBxXrgbK0,feminism,electoral_generational_conflict,18,anti_profile,neutral,other
TJmGWOjlNKk,c3KVhck4658,feminism,electoral_generational_conflict,19,anti_profile,neutral,other
TJmGWOjlNKk,IjpMbYILx5w,feminism,electoral_generational_conflict,20,anti_profile,anti_feminism,sexual_violence
LyeObL_dUT4,vNBhTsr1m30,feminism,electoral_generational_conflict,1,anti_profile,neutral,other
LyeObL_dUT4,gs-h6oFgcQY,feminism,electoral_generational_conflict,2,anti_profile,anti_feminism,sexual_violence
LyeObL_dUT4,gKInIToiSJ0,feminism,electoral_generational_conflict,3,anti_profile,neutral,other
LyeObL_dUT4,WwayyC5XcLg,feminism,electoral_generational_conflict,4,anti_profile,neutral,other
LyeObL_dUT4,QEnwaVUNCaU,feminism,electoral_generational_conflict,5,anti_profile,feminism,sexual_violence
LyeObL_dUT4,eqR32c86ZlY,feminism,electoral_generational_conflict,6,anti_profile,anti_feminism,gender_conflict_discourse
LyeObL_dUT4,2I_DBkrHeXs,feminism,electoral_generational_conflict,7,anti_profile,anti_feminism,electoral_generational_conflict
LyeObL_dUT4,d7XzJN0ktXo,feminism,electoral_generational_conflict,8,anti_profile,neutral,electoral_generational_conflict
LyeObL_dUT4,dj_QzDTRg5g,feminism,electoral_generational_conflict,9,anti_profile,anti_feminism,gender_conflict_discourse
LyeObL_dUT4,O-Se7PIdReE,feminism,electoral_generational_conflict,10,anti_profile,neutral,other
LyeObL_dUT4,BlqacP2b0os,feminism,electoral_generational_conflict,11,anti_profile,neutral,other
LyeObL_dUT4,3EtCmXpaMCk,feminism,electoral_generational_conflict,12,anti_profile,neutral,gender_conflict_discourse
LyeObL_dUT4,STYBy3VdNGU,feminism,electoral_generational_conflict,13,anti_profile,neutral,other
LyeObL_dUT4,LclWjFGSomw,feminism,electoral_generational_conflict,14,anti_profile,neutral,sexual_violence
LyeObL_dUT4,oGrdnwNZGQo,feminism,electoral_generational_conflict,15,anti_profile,feminism,gender_conflict_discourse
LyeObL_dUT4,SxfhE3CpV5o,feminism,electoral_generational_conflict,16,anti_profile,neutral,other
LyeObL_dUT4,wothE1zFG4c,feminism,electoral_generational_conflict,17,anti_profile,neutral,other
LyeObL_dUT4,pZws_AxGxP0,feminism,electoral_generational_conflict,18,anti_profile,neutral,other
LyeObL_dUT4,RaQP7F9aU1s,feminism,electoral_generational_conflict,19,anti_profile,neutral,other
LyeObL_dUT4,NeDrIyYOWk8,feminism,electoral_generational_conflict,20,anti_profile,neutral,other
z8UvpvzEHdA,2ewK9OXaoGo,feminism,beauty_norms,1,anti_profile,feminism,beauty_norms_grooming
z8UvpvzEHdA,Yq5-gR10feM,feminism,beauty_norms,2,anti_profile,neutral,other
z8UvpvzEHdA,jkNOr38S_JI,feminism,beauty_norms,3,anti_profile,neutral,other
